Keyword,Tweet Text,Translated Text
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Het aantal deelauto's in Nederland is met 23% gestegen, van 6.442 in 2022 naar 7.920 in 2023. Bijna de helft van alle deelauto’s in de onderzochte categorieën is elektrisch. Het aandeel elektrisch is flink gestegen van 37,9% naar 48%. Lees meer: https://t.co/MT1CoFz8iG https://t.co/frTi3ESigr","The number of shared cars in the Netherlands has increased by 23%, from 6,442 in 2022 to 7,920 in 2023. Almost half of all shared cars in the categories studied are electric. The electric share has risen sharply from 37.9% to 48%. Read more: https://t.co/MT1CoFz8iG https://t.co/frTi3ESigr"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Zo te zien hebben deze automobilisten nog niet zo heel veel trek in een elektrische deelauto. https://t.co/VFaIlgQ7Dw,It appears that these motorists are not yet very interested in an electric shared car. https://t.co/VFaIlgQ7Dw
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@WeDriveSolar @JasperFastl @martiendas @Jossedevoogd @gembunnik @JPdHondtBunnik @RvBennekom @my_wheels @Greenwheels @SnappCar Zijn er na eind november nog deelauto’s waar “We drive solar” op staat? Waarom blijven jullie zo hardnekkig volhouden dat dit een samenwerking is terwijl jullie straks geen deelauto’s meer aanbieden?,@WeDriveSolar @JasperFastl @martiendas @Jossedevoogd @gembunnik @JPdHondtBunnik @RvBennekom @my_wheels @Greenwheels @SnappCar Will there still be shared cars that say “We drive solar” after the end of November? Why do you continue to insist so persistently that this is a collaboration while you will soon no longer be offering shared cars?
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@MiddenHolland @Zuidplas @michelk @dadehaas Aanbod deelauto's in Gouda goed op stoom, in regiogemeenten nog werk aan de winkel om auto-afhankelijkheid te verminderen en aanbod te vergroten https://t.co/dhKiNWR8f6 https://t.co/jGqqn8I8Kd","@MiddenHolland @Zuidplas @michelk @dadehaas Offer of shared cars in Gouda is well underway, there is still work to be done in regional municipalities to reduce car dependence and increase supply https://t.co/dhKiNWR8f6 https://t.co/ jGqqn8I8Kd"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@suusonline 3/3 —&gt; en wilden de auto niet meegeven. Zoiets verwacht je niet … jammer genoeg was dit het einde van de deelauto.,@suusonline 3/3 —&gt; and did not want to give the car. You don't expect something like that... unfortunately this was the end of the shared car.
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@Klimaatweek_ Als je heel vaak bewust je auto laat staan dan is (elektrisch) autodelen misschien een passende oplossing voor incidentele autoritten. Al bijna de helft van de deelauto's is elektrisch https://t.co/5zH7JRuGV1,"@Klimaatweek_ If you often consciously leave your car at home, (electric) car sharing might be a suitable solution for occasional car trips. Already almost half of the shared cars are electric https://t.co/5zH7JRuGV1"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@Autodelen_info @MaartenvBiezen @crow_nl Ik lees: ruim 1/3 Nederlanders heeft deelauto op 400m van woning.

Er zijn nu 7000 deelauto's en 11 miljoen gewone auto's in Nederland.","@Autodelen_info @MaartenvBiezen @crow_nl I read: more than 1/3 Dutch people have a shared car 400m from their home.

There are now 7,000 shared cars and 11 million regular cars in the Netherlands."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Docent Informatica Robin is al jaren fan van Greenwheels. Een pluspunt is de vaste parkeerplaats. “Je weet altijd waar je ‘m op kunt pikken en waar je ‘m terug moet zetten.” 

Robins ervaring lees je op: https://t.co/F1zVS76xtZ

#greenwheels #deelauto #autodelen https://t.co/jYcUZAzHRu","Computer Science teacher Robin has been a fan of Greenwheels for years. A plus is the permanent parking space. “You always know where to pick it up and where to put it back.”

You can read Robin's experience at: https://t.co/F1zVS76xtZ

#greenwheels #sharecar #carsharing https://t.co/jYcUZAzHRu"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"In Amersfoort GEEN draagvlak voor de door @GLAmersfoort gewilde parkeerbelasting. Volgende stap van @DillianHos en haar schurken, alle Amersfoorters uit hun auto en in een deelauto!
Om draagvlak met @D66Amersfoort te houden hobbelt d66 mee.
Geven en nemen aldus Bijlholt.","In Amersfoort NO support for the parking tax wanted by @GLAmersfoort. Next step of @DillianHos and her villains, all Amersfoorters get out of their cars and into a shared car!
To maintain support with @D66Amersfoort, D66 is bouncing along.
Give and take, according to Bijlholt."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"Vanavond samen met @robsmuld voor leden en sympathisanten @GLAmersfoort en @PvdAAmersfoort een avond verzorgd over het parkeerreferendum. Voor een zeer betrokken zaal, echt heel leuk! https://t.co/ksZhghnoHq","Tonight, together with @robsmuld, we organized an evening for members and sympathizers @GLAmersfoort and @PvdAAmersfoort about the parking referendum. For a very involved audience, really fun! https://t.co/ksZhghnoHq"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@_Zero_e_ @gembunnik @JPdHondtBunnik @RvBennekom Dat valt mee hoor (-; Aanwezigheid van station, demografie/leefstijl inwoners, veel banen op fietsafstand. Twintigers hebben we hier weinig, wel veel 'import' uit Utrecht. Ook deelauto's als 2e auto.","@_Zero_e_ @gembunnik @JPdHondtBunnik @RvBennekom That's not too bad (-; Presence of station, demographics/lifestyle of residents, many jobs within cycling distance. We have few people in their twenties here, but a lot of 'imports' from Utrecht. Also shared cars as a 2nd car."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@BesienKrist @torfsrik In een stad is leven zonder auto zeker mogelijk, mss zelfs wenselijk, en een deelauto is snel geregeld indien nodig.

Maar hier in Limburg bvb wordt het al een stuk lastiger. Of ik zou bvb in een hele goeie elektrische fiets moeten investeren voor langere afstanden.","@BesienKrist @torfsrik In a city, living without a car is certainly possible, perhaps even desirable, and a shared car can be quickly arranged if necessary.

But here in Limburg, for example, it is becoming a lot more difficult. Or, for example, I should invest in a very good electric bicycle for longer distances."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@martiendas Aantal deelauto's per 100.000 inwoners bedoel je,"@martiendas You mean the number of shared cars per 100,000 inhabitants"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"De grafiek laat het aantal deelauto's per inwoner zien. Deze telling is exclusief deelauto's met fysieke sleuteloverdracht, informeel autodelen en traditionele autoverhuur.","The graph shows the number of shared cars per inhabitant. This count excludes car sharing with physical key collection, informal car sharing and traditional car rental."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Goed nieuws @Klimaatraad @jwerisman @JKBonline @keesvendrik het aanbod van deelauto's is gegroeid met 23% in 1 jaar. Van de deelauto's is al bijna de helft (48%) elektrisch. Dit publiceerde @crow_nl gisteren. Aanbod groeit ook buiten de Randstad. https://t.co/5zH7JRuGV1 https://t.co/8aGb210Zeh,Good news @Klimaatraad @jwerisman @JKBonline @keesvendrik the supply of shared cars has grown by 23% in 1 year. Almost half (48%) of the shared cars are already electric. @crow_nl published this yesterday. Supply is also growing outside the Randstad. https://t.co/5zH7JRuGV1 https://t.co/8aGb210Zeh
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@torfsrik Mobiliteitsexperten weten al geruime tijd dat bereikbaarheid van een stad rond autobezit bouwen een 20ste eeuws concept is dat tot congestie leidt. Toekomst is ‘MAAS’ (mobility as a service, mobiliteit als dienst) met openbaar vervoer, deelauto’s en -fietsen, taxi &amp; uberachtigen","@torfsrik Mobility experts have known for some time that building the accessibility of a city around car ownership is a 20th century concept that leads to congestion. The future is 'MAAS' (mobility as a service) with public transport, shared cars and bicycles, taxi &amp; uberish"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@tytens_josiane @DoMobilityNL Typisch Hollands antwoord. En zo schuiven we de grote revolutie weer lekker voor ons uit. 

NEE: Eerst auto indammen en dan met de vrijgekomen ruimte alternieven (wandelen, fiets, OV, deelvervoer) verder uitrollen!","@tytens_josiane @DoMobilityNL Typical Dutch answer. And so we postpone the great revolution again.

NO: First restrict cars and then use the freed up space to further roll out alternatives (walking, cycling, public transport, shared transport)!"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@MylanPiron @torfsrik Mobiliteitsexperten weten al geruime tijd dat bereikbaarheid van een stad rond autobezit bouwen een 20ste eeuws concept is dat tot congestie leidt. Toekomst is ‘MAAS’ (mobility as a service, mobiliteit als dienst) met openbaar vervoer, deelauto’s en -fietsen, taxi &amp; uberachtigen","@MylanPiron @torfsrik Mobility experts have known for some time that building city accessibility around car ownership is a 20th century concept that leads to congestion. The future is 'MAAS' (mobility as a service) with public transport, shared cars and bicycles, taxi &amp; uberish"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@stanycrets Gilkinet hoopt zelf dat hij hem nog terugkrijgt, dus het ging om een deelfiets. Fake news.","@stanycrets Gilkinet himself hopes that he will get it back, so it was a shared bicycle. Fake news."
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,@Autodelen_info @gerardnl9711 Ik zeg altijd dat ik 3 auto's heb omdat er zoveel deelauto's binnen 400m staan.,@Autodelen_info @gerardnl9711 I always say that I have 3 cars because there are so many shared cars within 400m.
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@_MDV_ @MaartenvBiezen @crow_nl Er staat dat voor 1/3 deelauto's op loopafstand staan, niet dat 1/3 al deelauto gebruikt (ongeveer 7% autodelers gemiddeld NL, hoger % in steden)","@_MDV_ @MaartenvBiezen @crow_nl It says that 1/3 share cars are within walking distance, not that 1/3 already use share cars (about 7% car sharers on average in NL, higher % in cities)"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,Met de beschikbaarheid van deelauto’s in Delft gaat het goed!,The availability of shared cars in Delft is going well!
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,In steeds meer gemeenten staan deelauto's in meerdere wijken op loopafstand. In deze 21 gemeenten heeft 65% tot 95% van de inwoners een deelauto binnen 400meter van de woning. #inclusief #praktisch #spreiding #opschaling https://t.co/hjtuRbyXM4,"In more and more municipalities, shared cars are located in several neighborhoods within walking distance. In these 21 municipalities, 65% to 95% of residents have a shared car within 400 meters of their home. #inclusive #practical #spreading #scaling https://t.co/hjtuRbyXM4"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@Jossedevoogd @gembunnik @JPdHondtBunnik @RvBennekom @my_wheels Ook qua spreiding (%bewoners met deelauto-op-loopafstand) scoort Bunnik goed, en dat is inclusief Odijk en Werkhoven waar aanzienlijk minder deelauto's staan dan in de kern Bunnik. https://t.co/nF7B6gHz5e","@Jossedevoogd @gembunnik @JPdHondtBunnik @RvBennekom @my_wheels Bunnik also scores well in terms of distribution (% of residents with shared cars within walking distance), and that includes Odijk and Werkhoven, where there are significantly fewer shared cars than in the core of Bunnik. https://t.co/nF7B6gHz5e"
buurthub OR deelvervoer OR deelauto OR deelfiets OR deelscooter OR mobiliteitshub OR wijkhub OR stadshub OR stadsrandhub OR transferhub since:2018-01-01 until:2023-11-30,"@Autodelen_info Go @GemeenteUtrecht! 
We zijn nu met fiets in trein op vakantie, omdat we een deelauto gebruiken en geld wilden besparen en weersvoorspelling ok was! Als we een auto voor de deur hadden, waren we gewoon met de auto gegaan.
Ik vind deelauto voor vakantie alleen wel prijzig.","@Autodelen_info Go @MunicipalityUtrecht!
We are now on holiday with a bicycle on a train, because we use a shared car and wanted to save money and the weather forecast was ok! If we had a car in front of the door, we would have just gone by car.
I think car sharing for holidays is pricey."
